./QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24051_terminationG_0.smt2,timeout,300.04,timeout,300,,
./QF_NIA/20210219-Dartagnan/ReachSafety-Loops/ps4-ll_unwindbound50-O0.smt2,unsat,0.62,unsat,8.07,,
./QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23754_edge_closing_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/AProVE/aproveSMT7186782570633306008.smt2,unsat,7.93,timeout,300,,
./QF_NIA/AProVE/aproveSMT2589880449664279506.smt2,sat,18.22,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15869_safety_0.smt2,timeout,300.01,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26278_safety_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__term_unfeasibility_0_0.smt2,unsat,1.53,unsat,24.95,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7956_safety_0.smt2,sat,11.10,sat,16.71,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32753_safety_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/AProVE/aproveSMT7890038271197508657.smt2,sat,0.15,sat,0.12,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__oct_vs_subpoly.t2__p6311_terminationG_0.smt2,timeout,300.04,unsat,6.41,,
./QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ComplxStruc.c__p22365_edge_closing_0.smt2,sat,18.28,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6839_safety_0.smt2,sat,2.11,sat,25.01,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12338_safety_0.smt2,unsat,5.83,unsat,14.70,,
./QF_NIA/20170427-VeryMax/SAT14/1008.smt2,sat,0.17,timeout,300,,
./QF_NIA/20170427-VeryMax/SAT14/916.smt2,sat,0.04,sat,1.28,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30235_safety_0.smt2,sat,2.11,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12029_terminationG_0.smt2,sat,3.87,timeout,300,,
./QF_NIA/AProVE/aproveSMT9170556696872169589.smt2,unsat,44.34,unsat,2.94,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32459_safety_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_11_0.smt2,unsat,3.22,unsat,10.48,,
./QF_NIA/20170427-VeryMax/SAT14/203.smt2,sat,7.65,sat,0.90,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6991_safety_0.smt2,sat,2.29,sat,4.66,,
./QF_NIA/20220315-MathProblems/STC_0819.smt2,sat,16.35,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3298_safety_0.smt2,sat,41.54,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9246_terminationG_0.smt2,timeout,300.03,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8489_safety_0.smt2,sat,48.47,sat,25.49,,
./QF_NIA/20170427-VeryMax/SAT14/665.smt2,sat,0.14,sat,3.75,,
